Note(start=1.500000, end=2.250000, pitch=68, velocity=29)
Note(start=121.846354, end=121.969792, pitch=52, velocity=38)
Note(start=121.734375, end=121.983333, pitch=88, velocity=42)
Note(start=121.983333, end=122.106771, pitch=49, velocity=30)
Note(start=122.085938, end=122.209896, pitch=52, velocity=42)
Note(start=121.968750, end=122.217708, pitch=78, velocity=33)
Note(start=121.975521, end=122.223958, pitch=90, velocity=30)
Note(start=122.221354, end=122.344792, pitch=49, velocity=34)
Note(start=122.344792, end=122.468750, pitch=52, velocity=32)
Note(start=122.467708, end=122.591146, pitch=40, velocity=41)
Note(start=122.477604, end=122.601562, pitch=28, velocity=41)
Note(start=122.608333, end=122.731771, pitch=51, velocity=39)
Note(start=122.734375, end=122.858333, pitch=47, velocity=43)
Note(start=122.209896, end=122.958333, pitch=83, velocity=37)
Note(start=122.836979, end=122.959896, pitch=51, velocity=36)
Note(start=122.213542, end=122.961979, pitch=95, velocity=43)
Note(start=122.969792, end=123.093750, pitch=47, velocity=32)
Note(start=123.094792, end=123.218750, pitch=51, velocity=37)
Note(start=123.230729, end=123.354167, pitch=52, velocity=44)
Note(start=123.346354, end=123.469792, pitch=51, velocity=35)
Note(start=123.469792, end=123.593750, pitch=47, velocity=36)
Note(start=123.219792, end=123.717708, pitch=63, velocity=33)
Note(start=123.230729, end=123.727604, pitch=56, velocity=44)
Note(start=123.605729, end=123.729167, pitch=51, velocity=44)
Note(start=123.713542, end=123.838542, pitch=47, velocity=41)
Note(start=123.835938, end=123.960938, pitch=51, velocity=44)
Note(start=123.961979, end=124.084896, pitch=56, velocity=40)
Note(start=124.106771, end=124.230729, pitch=51, velocity=44)
Note(start=124.216146, end=124.340104, pitch=47, velocity=39)
Note(start=123.961979, end=124.458333, pitch=66, velocity=43)
Note(start=124.348958, end=124.472917, pitch=51, velocity=36)
Note(start=123.976562, end=124.472917, pitch=59, velocity=41)
Note(start=124.467708, end=124.590104, pitch=47, velocity=43)
Note(start=124.600521, end=124.723958, pitch=51, velocity=38)
Note(start=124.705729, end=124.828125, pitch=52, velocity=36)
Note(start=124.846354, end=124.969792, pitch=51, velocity=37)
Note(start=124.955729, end=125.079167, pitch=47, velocity=32)
Note(start=124.710938, end=125.209896, pitch=59, velocity=41)
Note(start=124.711979, end=125.210938, pitch=64, velocity=40)
Note(start=125.093750, end=125.217708, pitch=51, velocity=32)
Note(start=124.729167, end=125.227604, pitch=56, velocity=45)
Note(start=125.208333, end=125.332292, pitch=47, velocity=43)
Note(start=125.343750, end=125.467708, pitch=51, velocity=38)
Note(start=125.457292, end=125.580729, pitch=33, velocity=43)
Note(start=125.467708, end=125.591146, pitch=45, velocity=33)
Note(start=125.584896, end=125.708333, pitch=52, velocity=44)
Note(start=125.716146, end=125.840104, pitch=49, velocity=32)
Note(start=125.850521, end=125.973958, pitch=52, velocity=38)
Note(start=125.975521, end=126.098958, pitch=49, velocity=44)
Note(start=125.454167, end=126.203125, pitch=64, velocity=45)
Note(start=125.472917, end=126.221354, pitch=68, velocity=44)
Note(start=126.098958, end=126.222917, pitch=52, velocity=37)
Note(start=126.216146, end=126.222917, pitch=52, velocity=37)
Note(start=126.209896, end=126.333333, pitch=56, velocity=31)
Note(start=126.329167, end=126.340104, pitch=52, velocity=33)
Note(start=126.458333, end=126.582292, pitch=49, velocity=35)
Note(start=126.584896, end=126.708333, pitch=52, velocity=35)
Note(start=126.719792, end=126.843750, pitch=49, velocity=33)
Note(start=126.205729, end=126.954167, pitch=69, velocity=30)
Note(start=126.840104, end=126.963542, pitch=52, velocity=33)
Note(start=126.966146, end=127.090104, pitch=56, velocity=41)
Note(start=127.082292, end=127.205729, pitch=52, velocity=36)
Note(start=127.213542, end=127.336979, pitch=49, velocity=30)
Note(start=127.336979, end=127.460938, pitch=52, velocity=43)
Note(start=126.965104, end=127.461979, pitch=68, velocity=38)
Note(start=126.976562, end=127.473958, pitch=64, velocity=37)
Note(start=127.469792, end=127.593750, pitch=49, velocity=41)
Note(start=127.588542, end=127.711979, pitch=52, velocity=32)
Note(start=127.473958, end=127.722917, pitch=66, velocity=33)
Note(start=127.716146, end=127.838542, pitch=52, velocity=34)
Note(start=127.723958, end=127.846354, pitch=56, velocity=42)
Note(start=127.838542, end=127.960938, pitch=52, velocity=37)
Note(start=127.717708, end=127.965104, pitch=64, velocity=34)
Note(start=127.969792, end=128.093750, pitch=49, velocity=42)
Note(start=127.966146, end=128.215104, pitch=66, velocity=44)
Note(start=128.096354, end=128.220313, pitch=52, velocity=36)
Note(start=128.201562, end=128.325521, pitch=49, velocity=41)
Note(start=128.200521, end=128.449479, pitch=63, velocity=43)
Note(start=128.328125, end=128.451562, pitch=52, velocity=41)
Note(start=128.468750, end=128.592187, pitch=44, velocity=41)
Note(start=128.470313, end=128.593750, pitch=32, velocity=37)
Note(start=128.454688, end=128.703125, pitch=66, velocity=38)
Note(start=128.584375, end=128.708333, pitch=51, velocity=36)
Note(start=128.466146, end=128.715104, pitch=63, velocity=42)
Note(start=128.720313, end=128.843750, pitch=48, velocity=33)
Note(start=128.841146, end=128.965104, pitch=51, velocity=42)
Note(start=128.717187, end=128.966146, pitch=68, velocity=32)
Note(start=128.951562, end=129.076562, pitch=48, velocity=41)
Note(start=129.092187, end=129.216146, pitch=51, velocity=39)
Note(start=129.209375, end=129.216146, pitch=51, velocity=43)
Note(start=128.971354, end=129.220313, pitch=69, velocity=33)
Note(start=129.328125, end=129.334375, pitch=51, velocity=37)
Note(start=129.215104, end=129.340104, pitch=56, velocity=39)
Note(start=129.453125, end=129.576562, pitch=48, velocity=42)
Note(start=129.584375, end=129.708333, pitch=51, velocity=33)
Note(start=129.704688, end=129.828125, pitch=48, velocity=38)
Note(start=129.205729, end=129.957292, pitch=63, velocity=30)
Note(start=129.835938, end=129.959375, pitch=51, velocity=39)
Note(start=129.218750, end=129.970313, pitch=68, velocity=38)
Note(start=129.951562, end=130.075521, pitch=56, velocity=39)
Note(start=130.100000, end=130.223958, pitch=51, velocity=45)
Note(start=130.212500, end=130.335938, pitch=48, velocity=30)
Note(start=130.329688, end=130.454688, pitch=51, velocity=39)
Note(start=129.965104, end=130.465104, pitch=64, velocity=36)
Note(start=129.972917, end=130.472917, pitch=68, velocity=32)
Note(start=129.973958, end=130.473958, pitch=63, velocity=40)
Note(start=130.467187, end=130.591146, pitch=48, velocity=42)
Note(start=130.451562, end=130.701562, pitch=66, velocity=38)
Note(start=130.593750, end=130.716146, pitch=51, velocity=41)
Note(start=130.712500, end=130.716146, pitch=51, velocity=44)
Note(start=130.712500, end=130.834375, pitch=56, velocity=41)
Note(start=130.840104, end=130.963542, pitch=51, velocity=42)
Note(start=130.967187, end=131.091146, pitch=48, velocity=43)
Note(start=130.715104, end=131.213542, pitch=68, velocity=40)
Note(start=130.720313, end=131.220313, pitch=63, velocity=32)
Note(start=131.100000, end=131.225000, pitch=51, velocity=38)
Note(start=131.216146, end=131.340104, pitch=48, velocity=39)
Note(start=131.204688, end=131.454688, pitch=69, velocity=39)
Note(start=131.333333, end=131.455729, pitch=51, velocity=36)
Note(start=131.454688, end=131.578125, pitch=28, velocity=42)
Note(start=131.467187, end=131.591146, pitch=40, velocity=31)
Note(start=131.596354, end=131.720313, pitch=50, velocity=39)
Note(start=131.709375, end=131.833333, pitch=46, velocity=33)
Note(start=131.845313, end=131.968750, pitch=50, velocity=40)
Note(start=131.958333, end=132.082292, pitch=46, velocity=34)
Note(start=131.454688, end=132.201562, pitch=67, velocity=32)
Note(start=132.079688, end=132.203125, pitch=50, velocity=34)
Note(start=131.475000, end=132.223958, pitch=58, velocity=42)
Note(start=131.475000, end=132.223958, pitch=64, velocity=31)
Note(start=132.226562, end=132.351562, pitch=55, velocity=45)
Note(start=132.333333, end=132.458333, pitch=50, velocity=32)
Note(start=132.479167, end=132.603125, pitch=46, velocity=41)
Note(start=132.590104, end=132.713542, pitch=50, velocity=38)
Note(start=132.718750, end=132.842187, pitch=46, velocity=34)
Note(start=132.842187, end=132.966146, pitch=50, velocity=32)
Note(start=132.216146, end=132.967187, pitch=69, velocity=39)
Note(start=132.225000, end=132.976562, pitch=64, velocity=30)
Note(start=132.973958, end=132.976562, pitch=64, velocity=33)
Note(start=132.960938, end=133.084375, pitch=40, velocity=35)
Note(start=132.978125, end=133.101562, pitch=52, velocity=33)
Note(start=133.090104, end=133.213542, pitch=50, velocity=41)
Note(start=133.215104, end=133.338542, pitch=46, velocity=31)
Note(start=132.968750, end=133.466146, pitch=67, velocity=40)
Note(start=133.343750, end=133.466146, pitch=50, velocity=37)
Note(start=133.465104, end=133.588542, pitch=46, velocity=36)
Note(start=133.466146, end=133.715104, pitch=65, velocity=31)
Note(start=133.595313, end=133.718750, pitch=50, velocity=41)
Note(start=133.720313, end=133.842187, pitch=55, velocity=32)
Note(start=133.725000, end=133.847917, pitch=52, velocity=37)
Note(start=133.837500, end=133.959375, pitch=50, velocity=42)
Note(start=133.972917, end=134.096354, pitch=46, velocity=43)
Note(start=133.713542, end=134.209375, pitch=64, velocity=44)
Note(start=133.718750, end=134.215104, pitch=58, velocity=45)
Note(start=134.096354, end=134.218750, pitch=50, velocity=31)
Note(start=134.213542, end=134.337500, pitch=46, velocity=30)
Note(start=134.205729, end=134.453125, pitch=62, velocity=44)
Note(start=134.332292, end=134.455729, pitch=50, velocity=37)
Note(start=134.453125, end=134.576562, pitch=45, velocity=42)
Note(start=134.472917, end=134.596354, pitch=33, velocity=31)
Note(start=134.587500, end=134.710938, pitch=49, velocity=39)
Note(start=134.712500, end=134.835938, pitch=45, velocity=43)
Note(start=134.834375, end=134.958333, pitch=49, velocity=31)
Note(start=134.968750, end=135.092187, pitch=45, velocity=44)
Note(start=134.457292, end=135.207292, pitch=57, velocity=35)
Note(start=135.087500, end=135.212500, pitch=49, velocity=30)
Note(start=134.472917, end=135.222917, pitch=61, velocity=43)
Note(start=135.209375, end=135.333333, pitch=47, velocity=36)
Note(start=135.210938, end=135.334375, pitch=35, velocity=33)
Note(start=135.350000, end=135.473958, pitch=49, velocity=38)
Note(start=135.472917, end=135.596354, pitch=45, velocity=35)
Note(start=135.587500, end=135.710938, pitch=49, velocity=35)
Note(start=135.704688, end=135.829688, pitch=45, velocity=39)
Note(start=135.826562, end=135.950521, pitch=49, velocity=40)
Note(start=135.207292, end=135.955729, pitch=59, velocity=39)
Note(start=135.213542, end=135.962500, pitch=62, velocity=36)
Note(start=135.953125, end=136.076562, pitch=49, velocity=41)
Note(start=135.968750, end=136.092187, pitch=37, velocity=31)
Note(start=136.093750, end=136.217187, pitch=49, velocity=32)
Note(start=136.215104, end=136.338542, pitch=45, velocity=36)
Note(start=136.348958, end=136.472917, pitch=49, velocity=30)
Note(start=136.468750, end=136.592187, pitch=45, velocity=41)
Note(start=136.575521, end=136.700521, pitch=49, velocity=38)
Note(start=135.959375, end=136.708333, pitch=61, velocity=35)
Note(start=135.975000, end=136.723958, pitch=64, velocity=37)
Note(start=136.718750, end=136.723958, pitch=64, velocity=30)
Note(start=136.703125, end=136.826562, pitch=69, velocity=34)
Note(start=136.722917, end=136.846354, pitch=40, velocity=40)
Note(start=136.722917, end=136.846354, pitch=52, velocity=36)
Note(start=136.840104, end=136.965104, pitch=49, velocity=38)
Note(start=136.848958, end=136.973958, pitch=71, velocity=43)
Note(start=136.965104, end=137.088542, pitch=72, velocity=32)
Note(start=136.970313, end=137.093750, pitch=45, velocity=34)
Note(start=137.088542, end=137.212500, pitch=49, velocity=33)
Note(start=137.101562, end=137.225000, pitch=74, velocity=32)
Note(start=137.222917, end=137.347917, pitch=76, velocity=42)
Note(start=137.226562, end=137.351562, pitch=45, velocity=31)
Note(start=137.337500, end=137.462500, pitch=77, velocity=32)
Note(start=137.341146, end=137.466146, pitch=49, velocity=40)
Note(start=137.463542, end=137.587500, pitch=74, velocity=39)
Note(start=137.470313, end=137.593750, pitch=79, velocity=38)
Note(start=137.580729, end=137.704688, pitch=41, velocity=41)
Note(start=137.595313, end=137.718750, pitch=53, velocity=44)
Note(start=137.705729, end=137.829688, pitch=60, velocity=32)
Note(start=137.851562, end=137.975000, pitch=57, velocity=33)
Note(start=137.587500, end=138.085938, pitch=72, velocity=34)
Note(start=137.970313, end=138.093750, pitch=60, velocity=37)
Note(start=137.597917, end=138.096354, pitch=81, velocity=40)
Note(start=137.598958, end=138.097917, pitch=77, velocity=32)
Note(start=138.103125, end=138.226562, pitch=65, velocity=41)
Note(start=138.217187, end=138.341146, pitch=57, velocity=38)
Note(start=138.097917, end=138.345313, pitch=82, velocity=38)
Note(start=138.348958, end=138.472917, pitch=65, velocity=34)
Note(start=138.473958, end=138.597917, pitch=57, velocity=32)
Note(start=138.584375, end=138.708333, pitch=60, velocity=45)
Note(start=138.333333, end=138.832292, pitch=81, velocity=31)
Note(start=138.715104, end=138.840104, pitch=57, velocity=35)
Note(start=138.345313, end=138.845313, pitch=77, velocity=38)
Note(start=138.841146, end=138.965104, pitch=65, velocity=42)
Note(start=138.843750, end=139.091146, pitch=82, velocity=43)
Note(start=138.968750, end=139.092187, pitch=57, velocity=32)
Note(start=139.078125, end=139.201562, pitch=65, velocity=32)
Note(start=139.212500, end=139.335938, pitch=60, velocity=43)
Note(start=139.337500, end=139.460938, pitch=57, velocity=37)
Note(start=139.454688, end=139.578125, pitch=60, velocity=42)
Note(start=139.097917, end=139.596354, pitch=81, velocity=33)
Note(start=139.098958, end=139.597917, pitch=77, velocity=37)
Note(start=139.592187, end=139.716146, pitch=65, velocity=39)
Note(start=139.579688, end=139.828125, pitch=82, velocity=36)
Note(start=139.718750, end=139.843750, pitch=57, velocity=44)
Note(start=139.835938, end=139.960938, pitch=65, velocity=36)
Note(start=139.829688, end=140.079688, pitch=81, velocity=42)
Note(start=139.957292, end=140.080729, pitch=57, velocity=42)
Note(start=139.841146, end=140.091146, pitch=77, velocity=43)
Note(start=140.093750, end=140.217187, pitch=60, velocity=37)
Note(start=140.213542, end=140.337500, pitch=57, velocity=36)
Note(start=140.092187, end=140.341146, pitch=79, velocity=31)
Note(start=140.340104, end=140.465104, pitch=60, velocity=37)
Note(start=140.342187, end=140.591146, pitch=77, velocity=44)
Note(start=140.476562, end=140.598958, pitch=57, velocity=38)
Note(start=140.591146, end=140.713542, pitch=33, velocity=42)
Note(start=140.596354, end=140.718750, pitch=45, velocity=38)
Note(start=140.722917, end=140.846354, pitch=64, velocity=33)
Note(start=140.841146, end=140.965104, pitch=61, velocity=38)
Note(start=140.587500, end=141.083333, pitch=73, velocity=43)
Note(start=140.967187, end=141.091146, pitch=64, velocity=38)
Note(start=140.596354, end=141.093750, pitch=81, velocity=30)
Note(start=140.601562, end=141.098958, pitch=77, velocity=30)
Note(start=141.098958, end=141.222917, pitch=61, velocity=44)
Note(start=141.209375, end=141.458333, pitch=64, velocity=30)
Note(start=141.337500, end=141.459375, pitch=52, velocity=38)
Note(start=141.351562, end=141.475000, pitch=58, velocity=38)
Note(start=141.468750, end=141.593750, pitch=64, velocity=32)
Note(start=141.588542, end=141.712500, pitch=61, velocity=38)
Note(start=141.725000, end=141.848958, pitch=64, velocity=41)
Note(start=141.833333, end=141.957292, pitch=61, velocity=34)
Note(start=141.972917, end=142.096354, pitch=64, velocity=39)
Note(start=142.078125, end=142.201562, pitch=61, velocity=45)
Note(start=142.084375, end=142.209375, pitch=57, velocity=32)
Note(start=142.203125, end=142.326562, pitch=64, velocity=35)
Note(start=141.340104, end=142.338542, pitch=70, velocity=37)
Note(start=142.340104, end=142.463542, pitch=61, velocity=42)
Note(start=142.473958, end=142.597917, pitch=64, velocity=44)
Note(start=142.600000, end=142.723958, pitch=61, velocity=30)
Note(start=142.715104, end=142.965104, pitch=64, velocity=42)
Note(start=142.962500, end=142.965104, pitch=64, velocity=33)
Note(start=142.842187, end=142.967187, pitch=52, velocity=34)
Note(start=142.845313, end=142.970313, pitch=57, velocity=34)
Note(start=143.098958, end=143.222917, pitch=61, velocity=33)
Note(start=143.204688, end=143.328125, pitch=64, velocity=34)
Note(start=143.337500, end=143.460938, pitch=61, velocity=35)
Note(start=142.843750, end=143.593750, pitch=69, velocity=40)
Note(start=143.476562, end=143.598958, pitch=64, velocity=38)
Note(start=143.583333, end=143.705729, pitch=39, velocity=41)
Note(start=143.597917, end=143.721354, pitch=51, velocity=39)
Note(start=143.720313, end=143.843750, pitch=57, velocity=31)
Note(start=143.838542, end=143.962500, pitch=54, velocity=38)
Note(start=143.583333, end=144.080729, pitch=81, velocity=33)
Note(start=143.595313, end=144.093750, pitch=75, velocity=30)
Note(start=143.972917, end=144.096354, pitch=57, velocity=30)
Note(start=143.598958, end=144.097917, pitch=78, velocity=44)
Note(start=144.100000, end=144.223958, pitch=63, velocity=39)
Note(start=144.078125, end=144.328125, pitch=82, velocity=34)
Note(start=144.207292, end=144.330729, pitch=57, velocity=40)
Note(start=144.335938, end=144.460938, pitch=63, velocity=30)
Note(start=144.462500, end=144.585938, pitch=57, velocity=36)
Note(start=144.601562, end=144.725000, pitch=54, velocity=36)
Note(start=144.712500, end=144.835938, pitch=57, velocity=32)
Note(start=144.345313, end=144.845313, pitch=81, velocity=31)
Note(start=144.351562, end=144.850000, pitch=78, velocity=45)
Note(start=144.846354, end=144.971354, pitch=63, velocity=36)
Note(start=144.959375, end=145.084375, pitch=57, velocity=34)
Note(start=144.847917, end=145.096354, pitch=82, velocity=39)
Note(start=145.087500, end=145.209375, pitch=63, velocity=42)
Note(start=145.212500, end=145.335938, pitch=57, velocity=31)
Note(start=145.341146, end=145.465104, pitch=54, velocity=37)
Note(start=145.088542, end=145.585938, pitch=81, velocity=43)
Note(start=145.088542, end=145.585938, pitch=78, velocity=38)
Note(start=145.471354, end=145.593750, pitch=57, velocity=36)
Note(start=145.590104, end=145.713542, pitch=54, velocity=37)
Note(start=145.583333, end=145.832292, pitch=82, velocity=36)
Note(start=145.716146, end=145.840104, pitch=57, velocity=40)
Note(start=145.832292, end=145.955729, pitch=54, velocity=42)
Note(start=145.955729, end=146.079688, pitch=57, velocity=42)
Note(start=146.090104, end=146.213542, pitch=54, velocity=39)
Note(start=145.843750, end=146.342187, pitch=81, velocity=44)
Note(start=145.845313, end=146.343750, pitch=78, velocity=37)
Note(start=146.222917, end=146.346354, pitch=57, velocity=38)
Note(start=146.346354, end=146.470313, pitch=54, velocity=43)
Note(start=146.475000, end=146.597917, pitch=57, velocity=30)
Note(start=146.350000, end=146.598958, pitch=79, velocity=36)
Note(start=146.585938, end=146.709375, pitch=38, velocity=36)
Note(start=146.593750, end=146.717187, pitch=50, velocity=41)
Note(start=146.705729, end=146.829688, pitch=60, velocity=37)
Note(start=146.838542, end=146.962500, pitch=57, velocity=35)
Note(start=146.959375, end=147.083333, pitch=54, velocity=32)
Note(start=147.096354, end=147.220313, pitch=57, velocity=30)
Note(start=146.583333, end=147.330729, pitch=74, velocity=33)
Note(start=147.212500, end=147.335938, pitch=60, velocity=31)
Note(start=146.597917, end=147.346354, pitch=78, velocity=33)
Note(start=147.354167, end=147.478125, pitch=62, velocity=35)
Note(start=147.470313, end=147.593750, pitch=60, velocity=41)
Note(start=147.592187, end=147.716146, pitch=57, velocity=30)
Note(start=147.712500, end=147.835938, pitch=54, velocity=29)
Note(start=147.846354, end=147.970313, pitch=57, velocity=32)
Note(start=147.340104, end=148.088542, pitch=76, velocity=29)
Note(start=147.340104, end=148.088542, pitch=79, velocity=39)
Note(start=147.973958, end=148.097917, pitch=60, velocity=31)
Note(start=148.090104, end=148.215104, pitch=62, velocity=38)
Note(start=148.216146, end=148.340104, pitch=60, velocity=31)
Note(start=148.354167, end=148.478125, pitch=57, velocity=37)
Note(start=148.468750, end=148.592187, pitch=54, velocity=32)
Note(start=148.601562, end=148.725000, pitch=57, velocity=39)
Note(start=148.088542, end=148.838542, pitch=78, velocity=39)
Note(start=148.716146, end=148.840104, pitch=60, velocity=36)
Note(start=148.105729, end=148.855729, pitch=81, velocity=39)
Note(start=148.848958, end=148.855729, pitch=81, velocity=38)
Note(start=148.834375, end=151.083333, pitch=62, velocity=29)
Note(start=148.841146, end=151.090104, pitch=86, velocity=31)
Note(start=152.587500, end=153.335938, pitch=65, velocity=29)
Note(start=152.582292, end=154.080729, pitch=58, velocity=24)
Note(start=152.651042, end=154.082292, pitch=62, velocity=21)
Note(start=153.346354, end=154.095313, pitch=67, velocity=29)
Note(start=154.085938, end=156.333333, pitch=57, velocity=22)
Note(start=154.100000, end=156.347917, pitch=69, velocity=27)
Note(start=154.101562, end=156.348958, pitch=61, velocity=28)
Note(start=154.103125, end=156.350000, pitch=64, velocity=22)
Note(start=157.084375, end=157.832292, pitch=61, velocity=24)
Note(start=157.084375, end=158.580729, pitch=56, velocity=21)
Note(start=157.837500, end=158.584375, pitch=63, velocity=30)
Note(start=157.092187, end=158.588542, pitch=45, velocity=23)
Note(start=157.095313, end=158.591146, pitch=52, velocity=22)
Note(start=158.582292, end=158.591146, pitch=52, velocity=24)
Note(start=158.582292, end=159.329688, pitch=59, velocity=29)
Note(start=158.597917, end=159.346354, pitch=64, velocity=22)
Note(start=158.580729, end=161.576562, pitch=56, velocity=28)
Note(start=159.338542, end=161.585938, pitch=66, velocity=20)
Note(start=158.590104, end=161.587500, pitch=44, velocity=26)
Note(start=162.328125, end=165.076562, pitch=45, velocity=26)
Note(start=162.329688, end=165.078125, pitch=68, velocity=26)
Note(start=162.337500, end=165.085938, pitch=61, velocity=26)
Note(start=162.337500, end=165.085938, pitch=52, velocity=24)
Note(start=165.333333, end=168.082292, pitch=52, velocity=25)
Note(start=165.338542, end=168.087500, pitch=44, velocity=20)
Note(start=165.338542, end=168.087500, pitch=63, velocity=21)
Note(start=165.341146, end=168.090104, pitch=68, velocity=29)
Note(start=168.328125, end=171.826562, pitch=63, velocity=29)
Note(start=168.328125, end=171.826562, pitch=68, velocity=23)
Note(start=168.334375, end=171.833333, pitch=43, velocity=29)
Note(start=168.334375, end=171.833333, pitch=52, velocity=28)
Note(start=172.078125, end=174.828125, pitch=52, velocity=28)
Note(start=172.084375, end=174.834375, pitch=42, velocity=23)
Note(start=172.096354, end=174.846354, pitch=61, velocity=24)
Note(start=172.097917, end=174.847917, pitch=68, velocity=28)
Note(start=174.829688, end=178.578125, pitch=69, velocity=25)
Note(start=178.580729, end=178.829688, pitch=45, velocity=26)
Note(start=178.588542, end=178.837500, pitch=56, velocity=25)
Note(start=178.595313, end=178.843750, pitch=52, velocity=32)
Note(start=178.575521, end=179.074479, pitch=73, velocity=25)
Note(start=178.829688, end=179.078125, pitch=68, velocity=32)
Note(start=179.074479, end=179.078125, pitch=68, velocity=26)
Note(start=178.582292, end=179.080729, pitch=80, velocity=31)
Note(start=179.082292, end=179.330729, pitch=81, velocity=26)
Note(start=179.326562, end=179.574479, pitch=80, velocity=25)
Note(start=179.330729, end=179.579688, pitch=56, velocity=35)
Note(start=179.346354, end=179.595313, pitch=61, velocity=27)
Note(start=179.585938, end=179.834375, pitch=68, velocity=26)
Note(start=179.832292, end=179.834375, pitch=68, velocity=26)
Note(start=179.841146, end=180.090104, pitch=81, velocity=35)
Note(start=180.072917, end=180.321875, pitch=80, velocity=37)
Note(start=180.083333, end=180.332292, pitch=56, velocity=31)
Note(start=180.092187, end=180.341146, pitch=61, velocity=32)
Note(start=180.330729, end=180.580729, pitch=68, velocity=37)
Note(start=180.572917, end=180.822917, pitch=78, velocity=30)
Note(start=180.576562, end=180.826562, pitch=66, velocity=29)
Note(start=180.584375, end=180.833333, pitch=68, velocity=32)
Note(start=180.829688, end=181.078125, pitch=61, velocity=35)
Note(start=180.837500, end=181.084375, pitch=76, velocity=27)
Note(start=180.845313, end=181.092187, pitch=64, velocity=33)
Note(start=180.846354, end=181.093750, pitch=56, velocity=26)
Note(start=181.078125, end=181.326562, pitch=78, velocity=30)
Note(start=181.078125, end=181.326562, pitch=66, velocity=28)
Note(start=181.093750, end=181.342187, pitch=68, velocity=29)
Note(start=181.324479, end=181.342187, pitch=68, velocity=30)
Note(start=181.346354, end=181.595313, pitch=75, velocity=32)
Note(start=181.583333, end=181.595313, pitch=75, velocity=33)
Note(start=181.347917, end=181.596354, pitch=63, velocity=26)
Note(start=181.588542, end=181.838542, pitch=52, velocity=26)
Note(start=181.590104, end=181.840104, pitch=44, velocity=29)
Note(start=181.591146, end=181.841146, pitch=56, velocity=31)
Note(start=181.835938, end=182.084375, pitch=68, velocity=28)
Note(start=181.593750, end=182.092187, pitch=80, velocity=36)
Note(start=182.085938, end=182.333333, pitch=81, velocity=28)
Note(start=182.090104, end=182.337500, pitch=68, velocity=26)
Note(start=182.322917, end=182.570312, pitch=56, velocity=31)
Note(start=182.328125, end=182.575521, pitch=63, velocity=30)
Note(start=182.329688, end=182.576562, pitch=80, velocity=27)
Note(start=182.575521, end=182.825521, pitch=68, velocity=29)
Note(start=182.824479, end=182.825521, pitch=68, velocity=30)
Note(start=182.826562, end=183.074479, pitch=81, velocity=35)
Note(start=183.074479, end=183.321875, pitch=80, velocity=33)
Note(start=183.078125, end=183.326562, pitch=56, velocity=36)
Note(start=183.080729, end=183.329688, pitch=63, velocity=33)
Note(start=183.318750, end=183.567708, pitch=68, velocity=32)
Note(start=183.570312, end=183.818750, pitch=66, velocity=34)
Note(start=183.582292, end=183.832292, pitch=68, velocity=31)
Note(start=183.592187, end=183.841146, pitch=78, velocity=33)
Note(start=183.821875, end=184.070312, pitch=76, velocity=28)
Note(start=183.826562, end=184.074479, pitch=56, velocity=29)
Note(start=183.828125, end=184.075521, pitch=63, velocity=37)
Note(start=183.837500, end=184.084375, pitch=64, velocity=25)
Note(start=184.068750, end=184.317708, pitch=66, velocity=32)
Note(start=184.070312, end=184.318750, pitch=78, velocity=30)
Note(start=184.092187, end=184.341146, pitch=68, velocity=34)
Note(start=184.328125, end=184.576562, pitch=63, velocity=26)
Note(start=184.341146, end=184.590104, pitch=68, velocity=32)
Note(start=184.341146, end=184.590104, pitch=75, velocity=37)
Note(start=184.585938, end=184.590104, pitch=75, velocity=36)
Note(start=184.572917, end=184.821875, pitch=43, velocity=25)
Note(start=184.576562, end=184.825521, pitch=51, velocity=37)
Note(start=184.580729, end=184.830729, pitch=78, velocity=36)
Note(start=184.821875, end=185.071875, pitch=80, velocity=36)
Note(start=184.833333, end=185.082292, pitch=68, velocity=26)
Note(start=185.074479, end=185.082292, pitch=68, velocity=27)
Note(start=185.085938, end=185.334375, pitch=81, velocity=36)
Note(start=185.320312, end=185.568750, pitch=80, velocity=35)
Note(start=185.333333, end=185.583333, pitch=60, velocity=34)
Note(start=185.335938, end=185.585938, pitch=63, velocity=31)
Note(start=185.571875, end=185.820312, pitch=68, velocity=28)
Note(start=185.580729, end=185.829688, pitch=81, velocity=35)
Note(start=185.830729, end=186.079688, pitch=68, velocity=27)
Note(start=186.070312, end=186.317708, pitch=60, velocity=37)
Note(start=186.075521, end=186.322917, pitch=63, velocity=35)
Note(start=186.079688, end=186.328125, pitch=80, velocity=26)
Note(start=186.320312, end=186.568750, pitch=68, velocity=34)
Note(start=186.332292, end=186.580729, pitch=78, velocity=36)
Note(start=186.332292, end=186.580729, pitch=66, velocity=32)
Note(start=186.590104, end=186.840104, pitch=68, velocity=25)
Note(start=186.830729, end=187.080729, pitch=76, velocity=32)
Note(start=186.833333, end=187.083333, pitch=63, velocity=33)
Note(start=186.834375, end=187.084375, pitch=60, velocity=28)
Note(start=187.071875, end=187.320312, pitch=68, velocity=36)
Note(start=187.083333, end=187.332292, pitch=75, velocity=35)
Note(start=187.087500, end=187.335938, pitch=63, velocity=29)
Note(start=187.322917, end=187.571875, pitch=76, velocity=31)
Note(start=187.342187, end=187.591146, pitch=68, velocity=31)
Note(start=187.343750, end=187.592187, pitch=64, velocity=31)
